id,dates,cardinal_points,region,city,latitude,longitude,category,commodity,unit,price_flag,price_type,currency,price,usd_price
2674,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Laundry soap,KG,actual,Retail,LYD,8.33,1.8106
2675,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
2676,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Shampoo,250 ML,actual,Retail,LYD,6.5,1.4128
2677,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
2678,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Toothpaste,100 ML,actual,Retail,LYD,6,1.3041
2679,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.5,0.7607
2680,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.5,0.5434
2681,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,3.5,0.7607
2682,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,3,0.6521
2683,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.5,0.7607
2684,1/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,4,0.8694
2685,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
2686,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.75,0.8151
2687,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.38,0.2989
2688,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Potatoes,KG,actual,Retail,LYD,2,0.4347
2689,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Rice,KG,actual,Retail,LYD,3,0.6521
2690,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.5,0.5434
2691,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,15,3.2603
2692,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,5.07,1.102
2693,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,10.5,2.2822
2694,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,29,6.3033
2695,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,1.34,0.2923
2696,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.5,0.7607
2697,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,18,3.9124
2698,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
2699,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,miscellaneous food,Sugar,KG,actual,Retail,LYD,4.75,1.0324
2700,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6,1.3041
2701,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5.25,1.1411
2702,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1.25,0.2717
2703,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Diapers,30 pcs,actual,Retail,LYD,14.91,3.2408
2704,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Dishwashing liquid,L,actual,Retail,LYD,6.27,1.3628
2705,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Handwash soap,Bar,actual,Retail,LYD,2.25,0.4891
2706,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Laundry soap,KG,actual,Retail,LYD,6.83,1.4856
2707,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.25,0.7064
2708,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Shampoo,250 ML,actual,Retail,LYD,3.98,0.8662
2709,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Toothbrush,Brush,actual,Retail,LYD,2.75,0.5977
2710,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Toothpaste,100 ML,actual,Retail,LYD,5.5,1.1955
2711,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.19,0.6934
2712,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.5,0.5434
2713,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.5,0.5434
2714,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,7.5,1.6302
2715,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,vegetables and fruits,Onions,KG,actual,Retail,LYD,3,0.6521
2716,1/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2.25,0.4891
2717,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
2718,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Couscous,KG,actual,Retail,LYD,2.9,0.6303
2719,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.3,0.2826
2720,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.3,0.7173
2721,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,1.3,0.2826
2722,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,13,2.8256
2723,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.1,0.8912
2724,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,12,2.6083
2725,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,36,7.8248
2726,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,3.5,0.7607
2727,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,4.3,0.9346
2728,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,12.5,2.7169
2729,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
2730,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,miscellaneous food,Sugar,KG,actual,Retail,LYD,3.8,0.826
2731,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.5,1.4128
2732,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5.5,1.1955
2733,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1.3,0.2826
2734,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Diapers,30 pcs,actual,Retail,LYD,18.5,4.0211
2735,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Dishwashing liquid,L,actual,Retail,LYD,1.2,0.2608
2736,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Handwash soap,Bar,actual,Retail,LYD,2,0.4347
2737,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Laundry soap,KG,actual,Retail,LYD,7.9,1.7171
2738,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
2739,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Shampoo,250 ML,actual,Retail,LYD,6.5,1.4128
2740,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
2741,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Toothpaste,100 ML,actual,Retail,LYD,6,1.3041
2742,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.5,0.7607
2743,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.5,0.5434
2744,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,3.5,0.7607
2745,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,3.3,0.7173
2746,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.3,0.7173
2747,1/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,4,0.8694
2748,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
2749,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.75,0.8151
2750,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.38,0.2989
2751,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Potatoes,KG,actual,Retail,LYD,1.75,0.3804
2752,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Rice,KG,actual,Retail,LYD,3,0.6521
2753,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.5,0.5434
2754,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,14.75,3.206
2755,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,5.07,1.102
2756,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,10.56,2.2964
2757,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,29.25,6.3577
2758,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,1.41,0.3054
2759,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.88,0.8423
2760,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,12,2.6083
2761,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
2762,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,miscellaneous food,Sugar,KG,actual,Retail,LYD,5,1.0868
2763,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.25,1.3585
2764,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5,1.0868
2765,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1.25,0.2717
2766,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Diapers,30 pcs,actual,Retail,LYD,14.06,3.056
2767,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.89,1.2813
2768,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Handwash soap,Bar,actual,Retail,LYD,1.5,0.326
2769,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Laundry soap,KG,actual,Retail,LYD,6.79,1.4769
2770,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,2.5,0.5434
2771,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Shampoo,250 ML,actual,Retail,LYD,3.9,0.8488
2772,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Toothbrush,Brush,actual,Retail,LYD,2.5,0.5434
2773,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Toothpaste,100 ML,actual,Retail,LYD,6,1.3041
2774,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.25,0.7064
2775,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.5,0.5434
2776,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.5,0.5434
2777,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,7,1.5215
2778,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,vegetables and fruits,Onions,KG,actual,Retail,LYD,3,0.6521
2779,1/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2,0.4347
2798,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Diapers,30 pcs,actual,Retail,LYD,18,3.9124
2799,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.25,1.1411
2800,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
2801,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Laundry soap,KG,actual,Retail,LYD,7.25,1.5758
2802,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.38,0.7336
2803,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Shampoo,250 ML,actual,Retail,LYD,5.12,1.1139
2804,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Toothbrush,Brush,actual,Retail,LYD,2,0.4347
2805,1/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Toothpaste,100 ML,actual,Retail,LYD,5.75,1.2498
2831,2/15/2018,East,Al Jabal Al Akhdar,Albayda,32.760952,21.75771713,non-food,Laundry detergent,L,actual,Retail,LYD,11.5,2.4996
2863,2/15/2018,East,Alkufra,Alkufra,24.19876862,23.29319191,non-food,Laundry detergent,L,actual,Retail,LYD,3.5,0.7607
2896,2/15/2018,East,Almarj,AlMarj,32.48571396,20.8338356,non-food,Laundry detergent,L,actual,Retail,LYD,12,2.6083
2928,2/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,non-food,Laundry detergent,L,actual,Retail,LYD,4.25,0.9238
2961,2/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Laundry detergent,L,actual,Retail,LYD,2.08,0.4532
2994,2/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Laundry detergent,L,actual,Retail,LYD,8.25,1.7932
3027,2/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Laundry detergent,L,actual,Retail,LYD,12,2.6083
3039,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
3040,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.75,0.8151
3041,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.5,0.326
3042,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Potatoes,KG,actual,Retail,LYD,2,0.4347
3043,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Rice,KG,actual,Retail,LYD,3.5,0.7607
3044,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,3.5,0.7607
3045,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10.5,2.2822
3046,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.69,1.0194
3047,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,14.33,3.1147
3048,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,37.5,8.1508
3049,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2.08,0.4521
3050,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.5,0.7607
3051,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,miscellaneous food,Salt,KG,actual,Retail,LYD,1.38,0.3
3052,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,miscellaneous food,Sugar,KG,actual,Retail,LYD,4.75,1.0324
3053,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6,1.3041
3054,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5,1.0868
3055,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1.25,0.2717
3056,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Diapers,30 pcs,actual,Retail,LYD,18,3.9124
3057,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Dishwashing liquid,L,actual,Retail,LYD,3.33,0.7238
3058,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Handwash soap,Bar,actual,Retail,LYD,0.92,0.1989
3059,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Laundry detergent,L,actual,Retail,LYD,1.5,0.326
3060,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Laundry soap,KG,actual,Retail,LYD,8.33,1.8106
3061,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4,0.8694
3062,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Shampoo,250 ML,actual,Retail,LYD,2.81,0.6119
3063,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Toothbrush,Brush,actual,Retail,LYD,3.25,0.7064
3064,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Toothpaste,100 ML,actual,Retail,LYD,16,3.4777
3065,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.75,0.8151
3066,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,3,0.6521
3067,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,5.5,1.1955
3068,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,vegetables and fruits,Onions,KG,actual,Retail,LYD,2.5,0.5434
3069,2/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2,0.4347
3091,2/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Laundry detergent,L,actual,Retail,LYD,6,1.3041
3123,2/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Laundry detergent,L,actual,Retail,LYD,10.5,2.2822
3156,2/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Laundry detergent,L,actual,Retail,LYD,1.5,0.326
3188,2/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
3221,2/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Laundry detergent,L,actual,Retail,LYD,4,0.8694
3253,2/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Laundry detergent,L,actual,Retail,LYD,3.5,0.7607
3285,2/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Laundry detergent,L,actual,Retail,LYD,1.17,0.2543
3316,2/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Laundry detergent,L,actual,Retail,LYD,2.38,0.5162
3349,2/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
3382,2/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
3415,2/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Laundry detergent,L,actual,Retail,LYD,5.38,1.1683
3448,2/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Laundry detergent,L,actual,Retail,LYD,2.75,0.5977
3481,2/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Laundry detergent,L,actual,Retail,LYD,1.25,0.2717
3513,2/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Laundry detergent,L,actual,Retail,LYD,5.25,1.1411
3546,2/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
3579,2/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Laundry detergent,L,actual,Retail,LYD,1.3,0.2826
3611,2/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
3644,2/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Laundry detergent,L,actual,Retail,LYD,1.2,0.2608
4160,3/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Laundry detergent,L,actual,Retail,LYD,8.12,1.766
4172,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.1369
4173,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.13,0.6803
4174,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.13,0.2456
4175,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Potatoes,KG,actual,Retail,LYD,1.38,0.3
4176,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Rice,KG,actual,Retail,LYD,3.25,0.7064
4177,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2,0.4347
4178,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,11.5,2.4996
4179,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.94,0.8564
4180,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,13.32,2.8952
4181,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,26.5,5.7599
4182,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,1.75,0.3804
4183,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.25,0.7064
4184,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,14.5,3.1517
4185,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
4186,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,miscellaneous food,Sugar,KG,actual,Retail,LYD,3.25,0.7064
4187,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.88,1.4954
4188,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,4,0.8694
